train_ml_data_dir,val_ml_data_dir,model_outdir,hyperparam_space,epochs,batch_size,raw_max_lr,dropout,run_id,val_loss
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,64,9.748701835005021e-05,0.10657834005333605,run_01_004_0020,0.013364504461092998
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,32,0.001,0.10105856888038613,run_01_004_0005,0.026999398505418895
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,256,1e-08,0.004955076222474483,run_01_004_0023,0.009650779778298637
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,8,0.001,0.11342591992357982,run_01_004_0008,0.03435425428550221
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,1e-08,0.030756707659249743,run_01_004_0018,0.010539508686052912
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,16,1e-08,0.09673442727196678,run_01_004_0016,0.011919026653084891
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,16,0.001,0.03638433867509285,run_01_004_0010,0.0172264099471672
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,16,1e-08,0.024148268801048894,run_01_004_0013,0.010196777893748643
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,256,1e-08,0.0,run_01_004_0001,0.009878838636611107
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,0.001,0.11601518487842252,run_01_004_0024,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,512,1e-08,0.00766048182862694,run_01_004_0017,0.009513441142969708
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,16,0.001,0.09483410828696703,run_01_004_0014,0.01937005451263722
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,8,1e-08,0.07244879990000139,run_01_004_0007,0.011096398186662405
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,16,1e-08,0.19100583759303627,run_01_004_0004,0.012221453066178672
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,64,1e-08,0.1574832077906192,run_01_004_0021,0.015600589723551172
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,256,1e-08,0.0,run_01_004_0003,0.00990367485730892
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,16,9.748701835005021e-05,0.10657834005333605,run_01_004_0009,0.009516901252000444
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,256,0.001,0.019896726159291726,run_01_004_0002,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,64,1e-08,0.025824662393929203,run_01_004_0022,0.01066329271422226
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,32,1e-08,0.0,run_01_004_0011,0.010119259440768044
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,0.001,0.1574832077906192,run_01_004_0015,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,32,0.001,0.1131605725197381,run_01_004_0012,0.023373375800969955
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,16,0.001,0.1964932942735915,run_01_004_0019,0.017613722761755077
